parking_id,zone,date_time,total_slots,occupied_slots,avg_parking_duration_minutes,vehicle_type,entry_count,exit_count,parking_fee_collected,violation_reported,occupancy_rate_percent
948,Mall,2024-02-09 11:00:00,235,26,79,Bike,39,37,4038.14,No,11.06
949,Hospital,2024-02-09 12:00:00,253,229,207,SUV,87,33,850.0,Yes,90.51
950,Commercial,2024-02-09 13:00:00,76,92,223,Bike,10,118,1499.54,No,121.05
951,Mall,2024-02-09 14:00:00,295,119,143,Bike,23,83,3413.56,No,40.34
952,Office,2024-02-09 15:00:00,230,191,131,Bike,63,27,1611.67,No,83.04
953,Mall,2024-02-09 16:00:00,219,199,130,Car,57,110,3972.88,No,90.87
954,Hospital,2024-02-09 17:00:00,236,224,236,Car,119,7,695.74,No,94.92
955,Commercial,2024-02-09 18:00:00,224,41,119,SUV,12,105,3825.3,Yes,18.3
956,Commercial,2024-02-09 19:00:00,271,177,17,Bike,82,97,388.34,No,65.31
957,Hospital,2024-02-09 20:00:00,282,150,60,Car,14,49,112.33,No,53.19
958,Hospital,2024-02-09 21:00:00,211,221,69,SUV,71,12,4496.21,No,104.74
959,Office,2024-02-09 22:00:00,214,44,89,SUV,42,90,2927.63,No,20.56
960,Commercial,2024-02-09 23:00:00,183,142,230,SUV,33,33,1791.54,No,77.6
961,Mall,2024-02-10 00:00:00,184,210,228,SUV,19,6,1201.34,No,114.13
962,Residential,2024-02-10 01:00:00,273,38,206,SUV,91,109,3103.58,Yes,13.92
963,Residential,2024-02-10 02:00:00,273,79,59,Electric,27,117,2569.56,No,28.94
964,Hospital,2024-02-10 03:00:00,294,162,168,Bike,86,54,4958.41,No,55.1
965,Office,2024-02-10 04:00:00,202,104,91,SUV,50,113,4916.92,No,51.49
966,Residential,2024-02-10 05:00:00,82,31,207,Electric,87,69,3193.37,No,37.8
967,Commercial,2024-02-10 06:00:00,104,203,38,Bike,32,112,2242.21,No,195.19
968,Hospital,2024-02-10 07:00:00,235,182,216,Car,30,24,2481.15,No,77.45
969,Mall,2024-02-10 08:00:00,56,78,49,SUV,14,56,3428.27,No,139.29
970,Hospital,2024-02-10 09:00:00,293,228,38,Electric,51,89,552.79,No,77.82
971,Mall,2024-02-10 10:00:00,106,98,42,Car,8,41,1675.34,No,92.45
972,Hospital,2024-02-10 11:00:00,175,81,222,Electric,59,76,422.6,No,46.29
973,Hospital,2024-02-10 12:00:00,61,138,30,Bike,70,31,413.14,No,226.23
974,Hospital,2024-02-10 13:00:00,65,221,73,Bike,71,51,1019.4,Yes,340.0
975,Mall,2024-02-10 14:00:00,257,181,223,Car,11,103,2452.0,No,70.43
976,Mall,2024-02-10 15:00:00,92,96,196,Electric,59,10,3934.63,Yes,104.35
977,Hospital,2024-02-10 16:00:00,166,105,221,SUV,84,64,2453.2,No,63.25
978,Residential,2024-02-10 17:00:00,277,84,158,SUV,35,49,1710.61,No,30.32
979,Office,2024-02-10 18:00:00,254,176,29,Car,78,48,457.65,No,69.29
980,Office,2024-02-10 19:00:00,184,248,25,Car,23,87,2773.96,No,134.78
981,Office,2024-02-10 20:00:00,277,63,207,Car,32,22,1392.78,No,22.74
982,Mall,2024-02-10 21:00:00,160,97,93,Electric,85,69,3093.92,No,60.62
983,Mall,2024-02-10 22:00:00,100,212,232,SUV,32,29,4887.08,No,212.0
984,Residential,2024-02-10 23:00:00,250,166,129,SUV,23,31,601.01,Yes,66.4
985,Office,2024-02-11 00:00:00,209,63,82,SUV,105,11,1100.02,No,30.14
986,Office,2024-02-11 01:00:00,124,227,57,Car,91,48,2391.82,No,183.06
987,Hospital,2024-02-11 02:00:00,57,25,83,SUV,24,110,4844.64,No,43.86
988,Mall,2024-02-11 03:00:00,274,108,155,Bike,17,33,3870.46,No,39.42
989,Office,2024-02-11 04:00:00,264,29,152,Car,81,99,4496.23,No,10.98
990,Residential,2024-02-11 05:00:00,266,55,89,SUV,47,48,1701.89,No,20.68
991,Residential,2024-02-11 06:00:00,297,204,224,Electric,15,111,4960.59,No,68.69
992,Office,2024-02-11 07:00:00,249,202,117,Car,52,40,559.02,No,81.12
993,Mall,2024-02-11 08:00:00,94,136,55,Bike,19,23,312.22,Yes,144.68
994,Residential,2024-02-11 09:00:00,263,67,192,Bike,21,10,4285.23,No,25.48
995,Hospital,2024-02-11 10:00:00,108,190,229,Electric,58,29,4639.96,No,175.93
996,Residential,2024-02-11 11:00:00,181,120,213,Electric,54,35,498.4,No,66.3
997,Commercial,2024-02-11 12:00:00,153,138,73,Car,32,13,611.47,No,90.2
998,Commercial,2024-02-11 13:00:00,244,90,53,Car,87,88,214.21,Yes,36.89
999,Mall,2024-02-11 14:00:00,206,203,17,Bike,8,78,567.31,No,98.54
1000,Office,2024-02-11 15:00:00,282,166,218,Electric,26,41,1086.63,No,58.87
1001,Mall,2024-02-11 16:00:00,206,93,21,Car,90,31,4851.88,No,45.15
1002,Mall,2024-02-11 17:00:00,147,79,63,Bike,105,17,3355.91,No,53.74
1003,Mall,2024-02-11 18:00:00,275,17,40,Electric,43,45,3903.84,No,6.18
1004,Mall,2024-02-11 19:00:00,205,38,175,Bike,38,70,3891.89,Yes,18.54
1005,Hospital,2024-02-11 20:00:00,254,121,115,SUV,101,118,2698.62,No,47.64
1006,Hospital,2024-02-11 21:00:00,128,188,190,Electric,48,89,3997.57,No,146.88
1007,Residential,2024-02-11 22:00:00,173,170,93,Car,46,101,2999.25,No,98.27
1008,Commercial,2024-02-11 23:00:00,264,140,16,Car,44,28,1607.0,Yes,53.03
1009,Mall,2024-02-12 00:00:00,221,197,141,SUV,101,48,2827.5,No,89.14
1010,Residential,2024-02-12 01:00:00,267,172,213,Electric,16,110,2690.87,No,64.42
1011,Commercial,2024-02-12 02:00:00,53,206,174,Bike,6,102,4126.09,No,388.68
1012,Office,2024-02-12 03:00:00,139,228,146,Car,32,64,4909.55,Yes,164.03
1013,Hospital,2024-02-12 04:00:00,153,117,34,SUV,78,13,2084.66,No,76.47
1014,Commercial,2024-02-12 05:00:00,186,213,131,SUV,90,6,3828.78,Yes,114.52
1015,Office,2024-02-12 06:00:00,168,221,178,Electric,85,60,543.83,No,131.55
1016,Commercial,2024-02-12 07:00:00,182,118,46,Electric,94,34,3895.32,Yes,64.84
1017,Hospital,2024-02-12 08:00:00,105,29,42,Car,71,26,1888.51,No,27.62
1018,Hospital,2024-02-12 09:00:00,145,82,91,SUV,75,114,244.98,Yes,56.55
1019,Residential,2024-02-12 10:00:00,261,176,15,Bike,112,79,1848.07,No,67.43
1020,Mall,2024-02-12 11:00:00,227,13,202,SUV,76,111,3072.68,Yes,5.73
1021,Commercial,2024-02-12 12:00:00,124,28,70,Bike,88,85,640.29,No,22.58
1022,Commercial,2024-02-12 13:00:00,192,111,49,Bike,80,104,4623.97,No,57.81
1023,Office,2024-02-12 14:00:00,81,228,126,Car,103,17,434.48,No,281.48
1024,Hospital,2024-02-12 15:00:00,77,182,44,SUV,85,75,4653.53,No,236.36
1025,Commercial,2024-02-12 16:00:00,71,180,68,Bike,96,20,3550.33,Yes,253.52
1026,Hospital,2024-02-12 17:00:00,282,150,50,Electric,109,101,1682.08,No,53.19
1027,Commercial,2024-02-12 18:00:00,66,150,197,Bike,14,49,1984.21,No,227.27
1028,Residential,2024-02-12 19:00:00,108,197,231,Electric,90,69,3717.01,Yes,182.41
1029,Mall,2024-02-12 20:00:00,139,194,94,Electric,106,15,3027.28,No,139.57
1030,Commercial,2024-02-12 21:00:00,285,95,72,SUV,61,74,3374.63,Yes,33.33
1031,Hospital,2024-02-12 22:00:00,248,229,97,Electric,101,24,1976.36,No,92.34
1032,Residential,2024-02-12 23:00:00,155,61,79,Bike,90,103,2464.68,No,39.35
1033,Commercial,2024-02-13 00:00:00,234,120,83,Electric,112,112,4949.84,No,51.28
1034,Office,2024-02-13 01:00:00,75,190,142,SUV,41,67,1108.92,No,253.33
1035,Mall,2024-02-13 02:00:00,74,118,65,Car,81,105,2118.39,Yes,159.46
1036,Commercial,2024-02-13 03:00:00,187,95,36,Bike,95,109,1494.52,No,50.8
1037,Residential,2024-02-13 04:00:00,94,52,230,Bike,68,94,3837.3,Yes,55.32
1038,Office,2024-02-13 05:00:00,132,220,121,SUV,83,16,3831.86,No,166.67
1039,Residential,2024-02-13 06:00:00,60,209,123,SUV,90,66,1497.61,Yes,348.33
1040,Residential,2024-02-13 07:00:00,254,209,130,SUV,98,98,452.88,No,82.28
1041,Office,2024-02-13 08:00:00,230,51,115,SUV,111,96,106.59,No,22.17
1042,Residential,2024-02-13 09:00:00,249,99,195,Bike,44,95,2165.88,No,39.76
1043,Office,2024-02-13 10:00:00,153,249,114,Car,105,46,2081.17,No,162.75
1044,Commercial,2024-02-13 11:00:00,117,124,178,Electric,102,87,4942.53,No,105.98
1045,Office,2024-02-13 12:00:00,288,35,82,Electric,112,73,2375.52,No,12.15
1046,Office,2024-02-13 13:00:00,144,160,50,Car,64,62,1319.27,No,111.11
1047,Mall,2024-02-13 14:00:00,205,52,194,Car,102,9,4461.59,No,25.37
1048,Office,2024-02-13 15:00:00,252,86,195,Car,52,109,2480.79,No,34.13
1049,Office,2024-02-13 16:00:00,284,165,224,SUV,103,31,3015.92,No,58.1
1050,Commercial,2024-02-13 17:00:00,114,146,192,Bike,110,32,523.56,No,128.07
1051,Mall,2024-02-13 18:00:00,98,29,222,Bike,23,30,1945.44,Yes,29.59
1052,Hospital,2024-02-13 19:00:00,224,193,183,Bike,76,95,4723.91,No,86.16
1053,Commercial,2024-02-13 20:00:00,101,220,160,SUV,107,53,2968.05,Yes,217.82
1054,Commercial,2024-02-13 21:00:00,151,249,36,Bike,37,110,1755.28,No,164.9
1055,Hospital,2024-02-13 22:00:00,265,48,80,SUV,48,25,3147.05,No,18.11
1056,Office,2024-02-13 23:00:00,231,188,35,Bike,96,5,4556.53,No,81.39
1057,Residential,2024-02-14 00:00:00,237,21,114,Car,41,96,1406.25,No,8.86
1058,Mall,2024-02-14 01:00:00,106,216,142,Electric,116,116,2550.33,Yes,203.77
1059,Residential,2024-02-14 02:00:00,96,232,58,Electric,93,62,4795.52,No,241.67
1060,Hospital,2024-02-14 03:00:00,208,192,117,SUV,40,83,903.36,No,92.31
1061,Commercial,2024-02-14 04:00:00,282,215,61,Bike,85,59,3612.34,Yes,76.24
1062,Commercial,2024-02-14 05:00:00,223,20,53,Electric,92,85,3091.68,No,8.97
1063,Mall,2024-02-14 06:00:00,291,163,43,Car,25,30,3414.39,No,56.01
1064,Commercial,2024-02-14 07:00:00,75,51,68,Car,6,88,1788.54,No,68.0
1065,Commercial,2024-02-14 08:00:00,290,164,104,Car,35,29,1603.7,Yes,56.55
1066,Mall,2024-02-14 09:00:00,163,20,99,SUV,112,81,3436.84,No,12.27
1067,Mall,2024-02-14 10:00:00,54,47,31,SUV,101,37,1116.94,No,87.04
1068,Hospital,2024-02-14 11:00:00,133,107,94,Bike,34,93,2127.29,No,80.45
1069,Commercial,2024-02-14 12:00:00,101,180,202,Car,80,76,981.46,No,178.22
1070,Commercial,2024-02-14 13:00:00,154,28,173,Bike,48,73,91.11,Yes,18.18
1071,Hospital,2024-02-14 14:00:00,252,201,87,Bike,16,10,4851.78,No,79.76
1072,Office,2024-02-14 15:00:00,297,143,237,Car,55,27,2186.93,No,48.15
1073,Office,2024-02-14 16:00:00,103,183,220,Bike,53,34,4848.28,Yes,177.67
1074,Office,2024-02-14 17:00:00,210,125,63,Electric,28,82,744.6,No,59.52
1075,Hospital,2024-02-14 18:00:00,227,239,115,SUV,28,58,2957.47,No,105.29
1076,Commercial,2024-02-14 19:00:00,215,122,16,Bike,64,91,1044.82,No,56.74
1077,Hospital,2024-02-14 20:00:00,204,179,190,Car,15,15,3960.87,No,87.75
1078,Hospital,2024-02-14 21:00:00,275,229,156,SUV,17,35,3929.33,No,83.27
1079,Office,2024-02-14 22:00:00,64,74,73,SUV,95,10,607.41,No,115.62
1080,Residential,2024-02-14 23:00:00,273,108,111,Bike,76,15,4564.72,No,39.56
1081,Commercial,2024-02-15 00:00:00,110,241,113,Electric,78,81,1013.42,No,219.09
1082,Office,2024-02-15 01:00:00,171,81,200,Bike,76,16,3084.24,No,47.37
1083,Residential,2024-02-15 02:00:00,70,196,117,Electric,68,70,4928.89,No,280.0
1084,Residential,2024-02-15 03:00:00,95,61,200,SUV,24,57,4417.86,No,64.21
1085,Mall,2024-02-15 04:00:00,246,127,193,Bike,76,103,4784.99,Yes,51.63
1086,Commercial,2024-02-15 05:00:00,183,184,226,Car,77,40,1745.86,No,100.55
1087,Residential,2024-02-15 06:00:00,87,129,16,Bike,75,21,572.6,Yes,148.28
1088,Office,2024-02-15 07:00:00,111,16,55,Electric,82,32,982.32,Yes,14.41
1089,Mall,2024-02-15 08:00:00,135,20,225,Electric,32,96,2527.45,No,14.81
1090,Commercial,2024-02-15 09:00:00,239,112,137,Bike,6,26,3976.49,No,46.86
1091,Hospital,2024-02-15 10:00:00,259,70,96,Electric,47,106,793.26,No,27.03
1092,Office,2024-02-15 11:00:00,127,77,158,SUV,12,11,3315.67,No,60.63
1093,Residential,2024-02-15 12:00:00,251,162,146,Bike,17,19,1651.71,No,64.54
1094,Residential,2024-02-15 13:00:00,95,149,154,Electric,89,100,1738.95,No,156.84
1095,Office,2024-02-15 14:00:00,190,163,43,Bike,115,15,3326.49,No,85.79
1096,Residential,2024-02-15 15:00:00,272,111,149,Bike,96,28,2361.65,No,40.81
1097,Mall,2024-02-15 16:00:00,271,119,28,Car,39,71,4069.56,No,43.91
1098,Commercial,2024-02-15 17:00:00,52,149,26,Bike,27,34,821.8,No,286.54
1099,Mall,2024-02-15 18:00:00,271,180,113,Car,50,74,3960.24,No,66.42
1100,Residential,2024-02-15 19:00:00,55,60,147,Electric,19,70,367.96,No,109.09
1101,Hospital,2024-02-15 20:00:00,142,126,95,Car,6,65,1010.57,Yes,88.73
1102,Commercial,2024-02-15 21:00:00,57,174,120,Car,65,82,3297.94,No,305.26
1103,Commercial,2024-02-15 22:00:00,221,55,46,Car,119,45,4281.88,No,24.89
1104,Office,2024-02-15 23:00:00,286,62,88,SUV,80,86,1300.76,No,21.68
1105,Office,2024-02-16 00:00:00,284,97,185,Car,68,55,1669.6,No,34.15
1106,Hospital,2024-02-16 01:00:00,157,217,95,Bike,56,48,2708.75,No,138.22
1107,Commercial,2024-02-16 02:00:00,210,130,83,Car,40,99,1097.29,No,61.9
1108,Hospital,2024-02-16 03:00:00,258,22,59,Bike,71,17,4065.22,No,8.53
1109,Office,2024-02-16 04:00:00,289,98,120,Car,73,94,3879.5,No,33.91
1110,Office,2024-02-16 05:00:00,124,134,151,SUV,71,112,769.19,No,108.06
1111,Commercial,2024-02-16 06:00:00,126,127,191,Electric,51,16,2345.96,No,100.79
1112,Mall,2024-02-16 07:00:00,99,63,175,Car,87,86,3885.4,No,63.64
1113,Residential,2024-02-16 08:00:00,60,194,114,Car,6,13,1719.78,No,323.33
1114,Office,2024-02-16 09:00:00,144,125,160,SUV,48,117,3183.88,No,86.81
1115,Office,2024-02-16 10:00:00,205,127,23,Car,105,89,298.55,No,61.95
1116,Mall,2024-02-16 11:00:00,285,13,76,Bike,68,52,3063.01,No,4.56
1117,Mall,2024-02-16 12:00:00,119,84,199,Car,85,53,805.63,No,70.59
1118,Hospital,2024-02-16 13:00:00,218,233,43,Car,82,57,4161.39,Yes,106.88
1119,Hospital,2024-02-16 14:00:00,65,58,139,Electric,32,60,1809.47,No,89.23
1120,Residential,2024-02-16 15:00:00,117,16,128,Electric,95,44,1443.69,No,13.68
1121,Residential,2024-02-16 16:00:00,148,119,220,Car,58,111,4212.4,No,80.41
1122,Commercial,2024-02-16 17:00:00,97,131,167,SUV,78,28,298.21,No,135.05
1123,Hospital,2024-02-16 18:00:00,233,20,157,Electric,71,102,2013.21,Yes,8.58
1124,Office,2024-02-16 19:00:00,113,101,148,Car,40,76,1881.52,No,89.38
1125,Hospital,2024-02-16 20:00:00,236,191,134,Electric,106,112,1459.76,No,80.93
1126,Office,2024-02-16 21:00:00,139,242,184,Car,67,37,4563.18,No,174.1
1127,Mall,2024-02-16 22:00:00,239,224,171,Electric,29,27,3767.1,No,93.72
1128,Hospital,2024-02-16 23:00:00,298,182,93,Electric,90,81,366.42,No,61.07
1129,Mall,2024-02-17 00:00:00,125,32,107,Bike,52,58,3587.7,No,25.6
1130,Residential,2024-02-17 01:00:00,188,37,18,Car,43,57,2660.13,No,19.68
1131,Residential,2024-02-17 02:00:00,150,244,96,Car,51,53,4509.3,Yes,162.67
1132,Commercial,2024-02-17 03:00:00,138,120,199,Car,98,82,1599.08,Yes,86.96
1133,Hospital,2024-02-17 04:00:00,67,66,191,Car,25,82,2892.1,No,98.51
1134,Mall,2024-02-17 05:00:00,68,35,186,Electric,34,84,2528.74,No,51.47
1135,Office,2024-02-17 06:00:00,264,162,222,Bike,96,53,2473.33,No,61.36
1136,Residential,2024-02-17 07:00:00,104,63,89,Bike,35,106,2307.72,Yes,60.58
1137,Residential,2024-02-17 08:00:00,151,38,28,SUV,30,64,1067.87,No,25.17
1138,Office,2024-02-17 09:00:00,167,220,145,Car,111,107,3790.76,No,131.74
1139,Mall,2024-02-17 10:00:00,259,106,128,SUV,26,94,2284.11,No,40.93
1140,Mall,2024-02-17 11:00:00,203,173,76,Electric,25,94,4794.66,No,85.22
1141,Hospital,2024-02-17 12:00:00,183,23,120,SUV,5,69,1341.0,No,12.57
1142,Hospital,2024-02-17 13:00:00,53,87,78,Car,41,36,3429.58,No,164.15
1143,Commercial,2024-02-17 14:00:00,157,44,116,Bike,81,83,4706.55,Yes,28.03
1144,Residential,2024-02-17 15:00:00,164,39,187,Bike,89,25,3334.12,No,23.78
1145,Hospital,2024-02-17 16:00:00,78,101,120,Car,50,22,4362.8,No,129.49
1146,Mall,2024-02-17 17:00:00,108,26,224,Electric,13,98,4146.03,No,24.07
1147,Office,2024-02-17 18:00:00,174,204,200,Car,21,64,1832.58,No,117.24
1148,Mall,2024-02-17 19:00:00,147,217,34,Electric,51,17,3020.61,No,147.62
1149,Residential,2024-02-17 20:00:00,66,247,72,Bike,89,28,823.49,No,374.24
1150,Mall,2024-02-17 21:00:00,156,167,126,Electric,99,34,2700.85,No,107.05
1151,Commercial,2024-02-17 22:00:00,92,102,231,Car,107,6,1190.59,No,110.87
1152,Residential,2024-02-17 23:00:00,294,182,71,Car,63,87,3731.5,No,61.9
1153,Office,2024-02-18 00:00:00,129,88,219,Car,58,115,2663.89,No,68.22
1154,Commercial,2024-02-18 01:00:00,243,119,210,Electric,90,112,2085.58,No,48.97
1155,Residential,2024-02-18 02:00:00,211,226,133,Electric,16,115,1380.55,No,107.11
1156,Office,2024-02-18 03:00:00,296,188,220,Electric,68,29,4993.56,No,63.51
1157,Commercial,2024-02-18 04:00:00,57,111,111,Bike,10,54,404.97,No,194.74
1158,Commercial,2024-02-18 05:00:00,190,115,106,SUV,57,18,265.63,No,60.53
1159,Residential,2024-02-18 06:00:00,155,56,66,SUV,20,10,1125.42,No,36.13
1160,Hospital,2024-02-18 07:00:00,57,190,51,Car,94,80,4856.81,Yes,333.33
1161,Commercial,2024-02-18 08:00:00,271,73,22,Bike,9,88,4897.23,Yes,26.94
1162,Commercial,2024-02-18 09:00:00,145,175,58,Electric,77,91,3291.89,No,120.69
1163,Office,2024-02-18 10:00:00,277,73,112,Car,50,34,4406.53,No,26.35
1164,Mall,2024-02-18 11:00:00,288,96,147,Bike,108,34,1109.11,No,33.33
1165,Residential,2024-02-18 12:00:00,143,226,132,Car,18,42,4861.61,Yes,158.04
1166,Residential,2024-02-18 13:00:00,114,243,83,Bike,48,62,756.79,No,213.16
1167,Hospital,2024-02-18 14:00:00,220,16,173,Bike,67,98,550.57,No,7.27
1168,Hospital,2024-02-18 15:00:00,88,31,59,SUV,110,45,605.45,No,35.23
1169,Residential,2024-02-18 16:00:00,130,90,151,Car,98,98,2886.98,Yes,69.23
1170,Hospital,2024-02-18 17:00:00,236,219,46,Electric,56,61,3915.82,No,92.8
1171,Office,2024-02-18 18:00:00,133,178,47,SUV,30,40,1865.0,No,133.83
1172,Residential,2024-02-18 19:00:00,137,83,140,SUV,57,68,4890.59,No,60.58
1173,Hospital,2024-02-18 20:00:00,291,147,81,Electric,113,117,2200.38,No,50.52
1174,Residential,2024-02-18 21:00:00,135,194,44,Bike,33,102,794.72,No,143.7
1175,Mall,2024-02-18 22:00:00,142,144,128,Electric,23,20,2356.54,No,101.41
1176,Commercial,2024-02-18 23:00:00,135,249,218,Car,51,92,3411.23,Yes,184.44
1177,Residential,2024-02-19 00:00:00,93,134,43,Electric,12,82,4169.52,Yes,144.09
1178,Commercial,2024-02-19 01:00:00,186,59,145,Bike,27,94,2320.9,Yes,31.72
1179,Hospital,2024-02-19 02:00:00,214,239,232,Electric,110,76,2988.35,No,111.68
1180,Commercial,2024-02-19 03:00:00,123,228,199,Bike,39,18,1373.36,No,185.37
1181,Residential,2024-02-19 04:00:00,85,61,44,Bike,99,35,3247.29,No,71.76
1182,Mall,2024-02-19 05:00:00,150,170,151,Car,57,70,4930.56,No,113.33
1183,Hospital,2024-02-19 06:00:00,269,10,168,Electric,103,116,292.82,No,3.72
1184,Residential,2024-02-19 07:00:00,205,245,144,Electric,100,72,4438.33,No,119.51
1185,Hospital,2024-02-19 08:00:00,219,190,76,Car,62,69,2833.3,No,86.76
1186,Office,2024-02-19 09:00:00,220,197,17,Bike,9,59,1297.89,Yes,89.55
1187,Commercial,2024-02-19 10:00:00,262,171,188,Electric,20,88,4776.7,No,65.27
1188,Office,2024-02-19 11:00:00,265,13,82,Car,21,82,2442.6,No,4.91
1189,Residential,2024-02-19 12:00:00,219,154,39,Bike,36,44,1691.87,No,70.32
1190,Mall,2024-02-19 13:00:00,153,141,193,Car,106,29,948.41,No,92.16
1191,Hospital,2024-02-19 14:00:00,115,180,155,Electric,100,29,1260.04,Yes,156.52
1192,Commercial,2024-02-19 15:00:00,104,227,58,Car,56,7,4172.6,No,218.27
1193,Hospital,2024-02-19 16:00:00,249,13,177,SUV,24,73,3091.33,No,5.22
1194,Residential,2024-02-19 17:00:00,225,10,69,Bike,116,106,4570.57,No,4.44
1195,Hospital,2024-02-19 18:00:00,140,80,229,SUV,70,30,1198.24,No,57.14
1196,Commercial,2024-02-19 19:00:00,71,231,151,SUV,88,44,649.64,No,325.35
1197,Residential,2024-02-19 20:00:00,150,187,144,Bike,115,42,80.13,No,124.67
1198,Hospital,2024-02-19 21:00:00,204,210,203,Bike,86,42,2563.92,No,102.94
1199,Mall,2024-02-19 22:00:00,170,198,55,Car,5,72,4991.62,No,116.47
1200,Residential,2024-02-19 23:00:00,142,44,186,Bike,62,11,3490.08,No,30.99
1201,Residential,2024-02-20 00:00:00,244,17,78,SUV,97,98,1576.55,No,6.97
1202,Mall,2024-02-20 01:00:00,157,161,45,SUV,97,34,4390.45,Yes,102.55
1203,Office,2024-02-20 02:00:00,190,220,61,Electric,87,23,3919.53,No,115.79
1204,Commercial,2024-02-20 03:00:00,222,45,144,Bike,48,107,126.31,No,20.27
1205,Office,2024-02-20 04:00:00,59,187,110,SUV,108,39,4093.46,No,316.95
1206,Hospital,2024-02-20 05:00:00,277,132,224,Electric,10,108,1537.61,No,47.65
1207,Mall,2024-02-20 06:00:00,58,52,91,Electric,112,37,790.88,No,89.66
1208,Office,2024-02-20 07:00:00,231,36,124,Car,107,37,1170.34,No,15.58
1209,Residential,2024-02-20 08:00:00,297,41,83,SUV,54,82,2369.47,No,13.8
1210,Hospital,2024-02-20 09:00:00,296,87,72,Car,114,42,2153.1,No,29.39
1211,Hospital,2024-02-20 10:00:00,204,130,120,SUV,76,14,1479.99,No,63.73
1212,Office,2024-02-20 11:00:00,83,155,58,Car,92,61,902.48,No,186.75
1213,Office,2024-02-20 12:00:00,292,165,88,Car,24,32,3823.04,No,56.51
1214,Mall,2024-02-20 13:00:00,178,166,70,Bike,18,82,4951.04,No,93.26
1215,Commercial,2024-02-20 14:00:00,209,25,185,Car,9,104,3900.07,No,11.96
1216,Office,2024-02-20 15:00:00,138,108,141,Bike,45,42,1514.89,No,78.26
1217,Office,2024-02-20 16:00:00,142,56,231,Electric,44,20,1261.8,No,39.44
1218,Residential,2024-02-20 17:00:00,120,196,176,SUV,38,25,1127.45,No,163.33
1219,Hospital,2024-02-20 18:00:00,290,40,44,Electric,84,96,726.64,No,13.79
1220,Commercial,2024-02-20 19:00:00,116,13,85,SUV,49,101,2779.09,No,11.21
1221,Residential,2024-02-20 20:00:00,261,174,212,Electric,75,10,3046.73,Yes,66.67
1222,Mall,2024-02-20 21:00:00,197,26,132,SUV,84,45,3542.24,Yes,13.2
1223,Mall,2024-02-20 22:00:00,166,48,69,Car,75,19,3417.06,No,28.92
1224,Office,2024-02-20 23:00:00,143,57,81,SUV,31,112,1497.05,No,39.86
1225,Office,2024-02-21 00:00:00,212,183,155,SUV,82,7,1685.04,No,86.32
1226,Mall,2024-02-21 01:00:00,148,227,17,Electric,82,47,3423.5,No,153.38
1227,Office,2024-02-21 02:00:00,162,185,40,Electric,48,51,1779.77,No,114.2
1228,Commercial,2024-02-21 03:00:00,152,48,71,Electric,37,103,1102.48,No,31.58
1229,Office,2024-02-21 04:00:00,140,242,140,Bike,37,18,1902.96,No,172.86
1230,Hospital,2024-02-21 05:00:00,139,141,166,Bike,48,70,1396.82,No,101.44
1231,Office,2024-02-21 06:00:00,255,39,67,SUV,24,33,487.15,No,15.29
1232,Residential,2024-02-21 07:00:00,66,167,212,SUV,115,8,4159.19,No,253.03
1233,Commercial,2024-02-21 08:00:00,67,31,57,Car,40,30,4272.9,No,46.27
1234,Residential,2024-02-21 09:00:00,222,212,202,Car,11,119,1137.76,No,95.5
1235,Residential,2024-02-21 10:00:00,165,75,200,SUV,36,16,370.62,No,45.45
1236,Hospital,2024-02-21 11:00:00,142,117,63,Bike,116,6,3707.2,No,82.39
1237,Commercial,2024-02-21 12:00:00,261,21,56,SUV,71,21,1097.07,No,8.05
1238,Commercial,2024-02-21 13:00:00,230,231,218,Car,43,39,1997.51,No,100.43
1239,Commercial,2024-02-21 14:00:00,140,45,208,Bike,97,14,367.47,No,32.14
1240,Commercial,2024-02-21 15:00:00,131,27,25,Bike,28,116,1170.03,No,20.61
1241,Commercial,2024-02-21 16:00:00,117,99,117,Car,90,90,3974.87,No,84.62
1242,Hospital,2024-02-21 17:00:00,242,190,112,SUV,74,109,4031.76,No,78.51
1243,Office,2024-02-21 18:00:00,163,208,232,Electric,116,47,1075.07,No,127.61
1244,Residential,2024-02-21 19:00:00,50,10,160,SUV,92,25,1712.77,No,20.0
1245,Commercial,2024-02-21 20:00:00,107,136,99,SUV,108,19,714.48,No,127.1
1246,Office,2024-02-21 21:00:00,203,195,114,Car,91,39,417.15,No,96.06
1247,Office,2024-02-21 22:00:00,158,99,118,Bike,58,116,4961.25,No,62.66
1248,Residential,2024-02-21 23:00:00,197,96,194,Car,42,89,3295.19,No,48.73
